dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabicl	77	NaN	2500	2500	tab_deepsurv_vanilla	0.91949241327963	0.0037938466291981706	0.7401211069667454	0.012347486521444793
OrmoniTirodei	tabicl	77	NaN	2500	2500	tab_rsf	0.9624047736560888	0.0005854731174032851	0.7333745054097072	0.013660134483752357
OrmoniTirodei	tabicl	77	NaN	2500	2500	tab_cox	0.930389281247526	0.0020599161462057617	0.7204340386506877	0.02350153777666995
OrmoniTirodei	tabicl	77	NaN	2500	2500	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	2500	2500	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	2500	2500	rsf				
OrmoniTirodei	tabicl	77	NaN	2500	2500	cox				
OrmoniTirodei	tabicl	77	NaN	5000	5000	tab_deepsurv_simple	0.9200225152821762	0.003266206235522609	0.7471916110931907	0.014919607363372694
OrmoniTirodei	tabicl	77	NaN	5000	5000	tab_deepsurv_vanilla	0.9179699724177368	0.0014976905110694958	0.7462350741918539	0.007903375249741338
OrmoniTirodei	tabicl	77	NaN	5000	5000	tab_rsf	0.9625785876018706	0.0012972442206840283	0.7415459279754144	0.013354344401123196
OrmoniTirodei	tabicl	77	NaN	5000	5000	tab_cox	0.9253500373065833	0.001068983285216759	0.7448279921738818	0.009598736484195734
OrmoniTirodei	tabicl	77	NaN	5000	5000	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	5000	5000	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	5000	5000	rsf				
OrmoniTirodei	tabicl	77	NaN	5000	5000	cox				
OrmoniTirodei	tabicl	77	NaN	10000	5161	tab_deepsurv_simple	0.9190296694882706	0.006012431998415668	0.7413897183729973	0.017858719095544345
OrmoniTirodei	tabicl	77	NaN	10000	5161	tab_deepsurv_vanilla	0.9186638491581913	0.0012705781469867497	0.7506663663563502	0.007634536595997657
OrmoniTirodei	tabicl	77	NaN	10000	5161	tab_rsf	0.9623235127889472	0.0014187689770808547	0.7360616685826642	0.010309763582713833
OrmoniTirodei	tabicl	77	NaN	10000	5161	tab_cox	0.9251530905278414	0.0012056281986849416	0.7445928838678568	0.008612990711503489
OrmoniTirodei	tabicl	77	NaN	10000	5161	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	10000	5161	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	10000	5161	rsf				
OrmoniTirodei	tabicl	77	NaN	10000	5161	cox				
