dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabdpt	123	NaN	5000	5000	tab_cox	0.5315904895885369	0.25482752444707113	0.4858868460200657	0.2614440408850404
HURRAH	tabdpt	123	NaN	5000	5000	deepsurv_simple				
HURRAH	tabdpt	123	NaN	5000	5000	deepsurv_vanilla				
HURRAH	tabdpt	123	NaN	5000	5000	rsf				
HURRAH	tabdpt	123	NaN	5000	5000	cox				
HURRAH	tabdpt	123	NaN	10000	10000	tab_deepsurv_simple	0.8094371853640068	0.01817897792394911	0.7701377819743698	0.031867719228216546
HURRAH	tabdpt	123	NaN	10000	10000	tab_deepsurv_vanilla	0.8269555356315907	0.008867673600866993	0.8021681159097891	0.013567816073512023
HURRAH	tabdpt	123	NaN	10000	10000	tab_rsf	0.9553019854773709	0.0011973106716964969	0.8026088867026147	0.01161418933141492
HURRAH	tabdpt	123	NaN	10000	10000	tab_cox	0.8357540888562017	0.0013578719912119	0.7887996616243004	0.01263305386662845
HURRAH	tabdpt	123	NaN	10000	10000	deepsurv_simple				
HURRAH	tabdpt	123	NaN	10000	10000	deepsurv_vanilla				
HURRAH	tabdpt	123	NaN	10000	10000	rsf				
HURRAH	tabdpt	123	NaN	10000	10000	cox				
HURRAH	tabdpt	123	NaN	15000	13566	tab_deepsurv_simple	0.818137976013319	0.0076966680029364526	0.7994832142485359	0.012724696017388805
HURRAH	tabdpt	123	NaN	15000	13566	tab_deepsurv_vanilla	0.8223514596838966	0.005328479159037832	0.8049609458560363	0.005906071027504822
HURRAH	tabdpt	123	NaN	15000	13566	tab_rsf	0.9507582564364538	0.000936504295009881	0.8026321130685881	0.010939366616837554
HURRAH	tabdpt	123	NaN	15000	13566	tab_cox	0.8314454405877912	0.002099668523861197	0.7905949484112681	0.0076415798252802885
HURRAH	tabdpt	123	NaN	15000	13566	deepsurv_simple				
HURRAH	tabdpt	123	NaN	15000	13566	deepsurv_vanilla				
HURRAH	tabdpt	123	NaN	15000	13566	rsf				
HURRAH	tabdpt	123	NaN	15000	13566	cox				
